"id-missouri-mo_vtds20-34-StateSenateDistricts",assignment
291890SF012,3
291890SF028,3
291890SF018,3
291890SF005,3
291890SF008,3
291890SF004,3
291890SF003,3
291890SF002,3
291890SF030,3
291890SF001,3
291890SF026,3
29189NRW014,3
29189NRW023,3
29189NRW034,3
29189NRW048,3
29189NRW030,3
29189NRW031,3
29189NRW028,3
29189NRW032,3
29189UNV009,3
29189UNV011,3
29189UNV008,3
29189UNV012,3
29189UNV205,3
29189NRW039,3
29189FER041,3
29189FER042,4
29189FER022,4
29189FER046,4
29189FER045,4
29189FER019,4
29189SPL001,4
29189FER037,4
29189FER017,4
29189SPL004,4
29189SPL002,4
29189SPL003,4
291890SF006,4
291890SF020,4
291890SF007,4
291890SF033,4
291890SF009,4
291890SF010,4
29189SPL005,4
29189FER018,4
29189SPL022,4
29189SPL015,4
29189SPL021,4
29189FER029,4
29189SPL012,4
29189SPL202,4
29189SPL020,4
29189SPL018,4
29189SPL208,4
29189SPL014,4
29189SPL011,4
29189SPL010,4
29189SPL026,4
29189SPL024,4
29189SPL028,4
29189SPL016,4
29189SPL006,4
29189SPL027,4
29189SPL013,4
29189SPL008,4
291890LC030,4
291890LC026,4
291890LC017,4
291890LC028,4
291890LC022,4
29189SPL007,4
29189SPL025,4
29189SPL017,4
29189SPL023,4
29189SPL019,4
29189SPL009,4
29189FLO010,4
29189FLO003,4
29189FER040,4
29189SPL207,4
29189FER208,4
29189SPL201,4
29189FLO004,4
29189FLO017,4
29189FLO005,4
29189FER036,4
29189FER016,4
29189FER023,4
29189FLO006,4
29189FLO013,4
29189FLO011,4
29189FLO007,4
29189FLO029,4
29189FLO014,4
29189FLO022,4
29189FLO031,4
29189FLO012,4
29189FLO020,4
29189FLO008,4
291890LC019,4
29189FLO030,4
291890LC009,4
291890LC005,4
29189FLO026,4
29189FLO028,4
291890LC013,4
291890LC015,4
291890LC016,4
291890LC011,4
291890LC029,4
291890LC024,4
291890LC204,4
291890LC023,4
291890NW045,4
291890NW034,4
291890LC001,4
291890NW022,4
291890NW023,4
291890NW007,4
291890NW040,4
291890NW009,4
29189NW1604,4
291890LC006,4
291890NW015,4
291890LC002,4
291890NW008,4
291890LC010,4
291890NW004,4
291890LC003,4
291890NW002,4
291890LC004,4
291890LC200,4
291890NW225,4
29189001600,4
291890LC018,4
291890NW010,4
291890LC031,4
29189FLO027,4
291890LC027,4
29189FLO025,4
29189FLO021,4
291890LC025,4
291890LC021,4
291890LC008,4
29189FLO001,4
291890LC012,4
291890LC020,4
291890LC014,4
291890LC032,4
291890NW224,4
291890NW226,4
291890NW227,4
29189FLO009,4
29189FLO023,4
29189FLO016,4
29189FLO024,4
29189FLO019,4
29189FLO018,4
29189FLO002,4
29189FLO200,4
29189FLO205,4
291890LC007,4
29189FLO201,4
29189FLO015,4
291890LC203,4
29189FER027,4
29189FER010,4
29189FER028,4
29189FER043,4
29189FER008,4
29189FER030,4
29189FER025,4
29189FER004,4
29189FER007,4
29189FER006,4
29189FER002,4
291890SF024,4
291890SF022,4
29189FER014,4
291890NW032,4
291890NW215,4
291890NW006,4
291890NW036,4
291890NW213,4
291890NW044,4
291890NW018,4
291890NW046,4
291890NW217,4
291890NW024,4
291890NW025,4
291890NW048,4
291890NW041,4
291890NW030,4
291890NW051,4
291890NW042,4
291890NW012,4
291890NW214,4
291890NW216,4
291890NW003,4
291890NW050,4
291890NW028,4
291890NW017,4
291890NW039,4
291890NW208,4
291890NW206,4
291890NW205,4
291890NW229,4
291890NW212,4
291890NW210,4
291890NW202,4
291890NW005,4
291890NW209,4
291890AP019,4
291890NW219,4
291890LC209,4
291890AP203,4
291890NW200,4
29189FER011,4
29189FER001,4
291890AP034,4
29189FER026,4
29189FLO207,4
29189FER013,4
29189FER015,4
29189FER044,4
29189FER024,4
29189FER003,4
29189FER005,4
291890AP232,4
291890AP225,4
291890AP003,4
291890AP230,4
291890AP237,4
291890AP233,4
291890NW207,4
29189NRW004,4
291890AP038,4
29189NRW003,4
29189NRW007,4
29189FER039,4
29189FER009,4
29189FER038,4
29189FER020,4
29189FER033,4
29189FER035,4
29189FER034,4
29189FER032,4
29189FER207,4
29189FER206,4
29189FER012,4
29189FER021,4
29189NRW001,4
29189NRW027,4
29189NRW026,4
29189NRW009,4
29189FER031,4
291890AP036,5
291890AP010,5
291890AP027,5
291890AP037,5
29189MID007,5
29189MID027,5
291890AP009,5
291890AP021,5
291890AP025,5
291890AP006,5
291890AP018,5
291890AP005,5
291890AP039,5
291890AP048,5
291890AP001,5
291890AP002,5
291890AP022,5
291890AP043,5
291890AP007,5
291890AP215,5
291890AP208,5
291890AP206,5
291890AP008,5
291890AP020,5
291890AP024,5
291890AP011,5
291890AP031,5
291890AP040,5
291890AP049,5
291890AP046,5
291890AP044,5
291890AP033,5
291890AP218,5
291890AP030,5
291890AP211,5
291890AP217,5
291890AP214,5
291890AP207,5
291890AP029,5
291890AP035,5
291890AP200,5
291890AP028,5
291890AP216,5
291890AP014,5
291890AP013,5
29189MID047,5
29189MID056,5
291890AP015,5
29189NOR027,5
29189MID021,5
29189MID046,5
29189MID022,5
29189MID023,5
291890AP051,5
291890AP016,5
29189NOR026,5
29189NRW008,5
29189NRW002,5
291890AP045,5
29189NRW015,5
29189NRW006,5
291890AP050,5
29189NRW029,5
29189NRW005,5
29189NOR024,5
29189NRW021,5
29189NRW025,5
29189NRW019,5
29189NRW017,5
29189NOR053,5
29189NOR014,5
29189NOR208,5
29189NOR056,5
29189NOR004,5
29189NOR010,5
29189NOR031,5
29189NOR204,5
29189NOR050,5
29189NOR202,5
29189NOR021,5
29189NOR200,5
29189NOR030,5
29189NOR018,5
29189NOR012,5
29189NOR013,5
29189NOR039,5
29189NOR017,5
29189NOR011,5
29189NRW202,5
29189NOR036,5
29189NRW203,5
29189NOR015,5
29189NOR055,5
29189NOR019,5
29189NRW204,5
29189NOR042,5
29189NOR213,5
29189NOR035,5
29189NOR049,5
29189NOR020,5
29189NOR038,5
29189NOR040,5
29189NOR203,5
29189NRW205,5
29189NRW200,5
29189NOR016,5
29189NOR054,5
29189NOR028,5
29189NOR046,5
29189UNV036,5
29189UNV001,5
29189MID018,5
29189MID030,5
29189MID032,5
29189UNV013,5
29189UNV003,5
29189UNV005,5
29189NOR052,5
29189MID010,5
29189UNV017,5
29189MID055,5
29189UNV208,5
29189UNV025,5
29189UNV027,5
29189UNV201,5
29189UNV002,5
29189UNV026,5
29189NOR032,5
29189UNV010,5
29189NOR201,5
29189MID025,5
29189NOR047,5
29189NOR025,5
29189UNV019,5
29189UNV015,5
29189UNV018,5
29189UNV016,5
29189UNV028,5
29189UNV024,5
29189UNV014,5
29189UNV020,5
29189UNV029,5
29189UNV043,5
29189HAD035,5
29189UNV023,5
29189HAD016,5
29189HAD034,5
29189HAD008,5
29189UNV004,5
29189UNV206,5
29189MID026,5
29189MID002,5
29189MID004,5
29189MID053,5
29189MID003,5
29189MID014,5
29189NOR023,5
29189MID012,5
29189MID006,5
29189MID005,5
29189MID008,5
291890CC205,5
29189MID052,5
29189MID059,5
29189MID043,5
29189MID009,5
29189MID033,5
291890CC057,5
29189MID011,5
29189MID024,5
29189MID061,5
29189MID042,5
29189MID035,5
29189MID050,5
291890AP004,5
291890AP047,5
29189MID015,5
29189MID020,5
29189MID060,5
29189NOR043,5
29189MID019,5
29189MID201,5
29189UNV042,5
29189UNV035,5
29189UNV040,5
29189UNV041,5
29189MID034,5
29189MID051,5
29189MID037,5
29189UNV034,5
29189UNV039,5
29189MID204,5
29189UNV022,5
29189MID200,5
29189MID031,5
29189UNV038,5
29189UNV202,5
29189MID044,5
29189MID045,5
29189MID048,5
29189MID036,5
29189MID001,5
29189MID039,5
291890CC022,5
291890CC013,5
291890CC012,5
29189MID017,5
29189MID013,5
29189MID028,5
29189MID058,5
29189MID054,5
29189MID202,5
29189MID016,5
29189MID057,5
29189MID041,5
29189UNV033,5
29189MID049,5
29189MID029,5
29189UNV032,5
29189MID038,5
291890CC051,5
291890CC048,5
291890CC038,5
291890CC043,5
29189HAD015,5
29189HAD014,5
29189HAD018,5
29189HAD011,5
29189HAD017,5
29189HAD010,5
29189HAD004,5
29189HAD005,5
29189HAD001,5
29189HAD012,5
29189HAD009,5
29189CLA002,5
29189CLA008,5
29189CLA044,5
29189CLA003,5
29189CLA011,5
29189UNV031,5
29189CLA001,5
29189CLA052,5
29189CLA004,5
29189CLA029,5
29189CLA043,5
29189CLA005,5
29189MID040,5
291890CC202,5
291890AP012,5
291890AP017,5
291890NW037,5
291890NW011,5
291890NW031,5
291890AP023,5
291890NW016,5
291890NW027,4
29189HAD030,5
29189HAD033,5
29189HAD003,5
29189HAD019,5
29189HAD027,5
29189HAD025,5
29189HAD021,5
29189HAD023,5
29189HAD013,5
29189HAD020,5
29189HAD022,5
29189HAD028,5
29189HAD029,5
29189HAD032,5
29189HAD002,5
29189HAD026,5
29189CLA021,5
29189CLA051,5
29189CLA022,5
29189CLA200,5
29189JEF012,5
29189JEF007,5
29189CLA050,5
29189CLA046,5
29189JEF013,5
29189CLA041,5
29189HAD200,5
29189HAD024,5
29189JEF014,5
291890AP041,6
291890AP032,6
291890CC018,6
29189MHT206,6
291890CC041,6
29189MHT017,6
29189MHT018,6
291890NW052,6
291890NW211,6
291890NW049,6
291890NW020,6
291890NW026,6
291890NW001,6
291890NW043,6
291890CC008,6
29189MHT044,6
29189MHT032,6
29189MHT041,6
29189MHT014,6
29189MHT046,6
291890NW029,6
29189MHT049,6
29189MHT006,6
29189MHT020,6
29189MHT011,6
29189MHT057,6
29189MHT220,6
29189MHT029,6
29189MHT059,6
29189MHT058,6
29189MHT047,6
29189MHT052,6
29189MHT040,6
29189MHT031,6
29189MHT023,6
29189MHT042,6
29189MHT038,6
29189MHT216,6
29189MHT036,6
291890NW047,6
29189MHT048,6
291890NW201,6
291890NW019,6
291890NW035,6
29189MHT015,6
291890NW033,6
291890NW021,6
29189MHT012,6
29189MHT022,6
29189MHT211,6
291890NW013,6
29189MHT034,6
29189MHT030,6
29189MHT203,6
291890NW038,6
29189MHT037,6
291890NW204,6
291890NW220,6
291890NW203,6
291890AP042,6
291890AP202,6
291890NW014,6
291890AP201,6
291890CC221,6
291890CC053,6
291890CC006,6
29189MHT013,6
29189MHT043,6
29189MHT010,6
29189MHT025,6
291890CC042,6
29189MHT033,6
29189MHT021,6
291890CC035,6
291890CC002,6
291890CC031,6
291890CC005,6
291890CC044,6
291890CC003,6
291890CC007,6
29189MHT008,6
291890CC050,6
29189MHT028,6
291890CC001,6
29189MHT009,6
29189MHT005,6
29189MHT019,6
29189MHT045,6
29189MHT222,6
29189MHT213,6
29189MHT200,6
29189MHT001,6
29189MHT027,6
291890CC011,6
29189MHT007,6
291890CC009,6
29189MHT004,6
291890CC004,6
29189MHT002,6
291890CC214,6
29189MHT026,6
29189MHT035,6
291890CC016,6
291890CC010,6
291890CC019,6
291890CC027,6
291890CC039,6
291890CC040,6
291890CC024,6
291890CC033,6
291890CC046,6
291890CC023,6
291890CC208,6
291890CC203,6
291890CC017,6
291890CC058,6
291890CC047,6
291890CC052,6
291890CC055,6
291890CC036,6
291890CC014,6
291890CC037,6
291890CC032,6
291890CC045,6
291890CC056,6
291890CC054,6
291890CC025,6
29189MHT053,6
29189MHT050,6
291890CC028,6
291890CC021,6
291890CC049,6
29189CLA016,6
291890CC015,6
291890CC030,6
29189CLA007,6
29189CLA013,6
29189CLA203,6
29189CLA026,6
29189CLA014,6
29189CLA047,6
29189CLA028,6
29189MHT208,6
29189MHT223,6
29189MHT051,6
29189MHT055,6
29189MHT212,6
29189MHT056,6
29189MHT054,6
29189MHT207,6
291890MR202,6
291890MR213,6
291890MR013,6
291890MR016,6
29189MHT219,6
29189MHT039,6
29189MHT214,6
291890MR052,6
291890MR055,6
291890MR050,6
291890MR212,6
291890MR020,6
291890MR023,6
291890MR018,6
291890MR017,6
29189MHT024,6
291890MR032,6
29189LAF012,6
291890MR010,6
29189CHE019,6
291890MR038,6
29189MHT003,6
29189CHE042,6
29189CHE045,6
29189MHT016,6
29189CHE022,6
29189CLA010,6
29189CLA023,6
29189CLA035,6
29189CLA031,6
29189CLA030,6
29189CLA027,6
29189CLA032,6
29189CLA020,6
29189CLA024,6
29189CLA037,6
29189CLA012,6
29189CLA039,6
29189CLA017,6
29189CLA038,6
29189CLA206,6
29189CLA019,6
29189CLA009,6
29189JEF001,6
29189CLA045,6
29189CLA042,6
29189CLA033,6
29189CLA036,6
29189CLA040,6
29189CLA025,6
291890CC034,6
29189CLA006,6
29189CLA049,6
291890MR034,6
291890MR022,6
291890MR049,6
291890MR037,6
29189CLA205,6
29189CLA034,6
291890MR046,6
291890MR051,6
291890MR040,6
291890MR042,6
291890MR056,6
291890MR039,6
291890MR006,6
291890MR031,6
291890MR200,6
291890MR204,6
291890MR059,6
291890MR009,6
291890MR043,6
291890MR029,6
291890CC020,6
291890CC026,6
29189CC1603,6
29189CC1601,6
29189CC1602,6
291890MR036,6
291890MR210,6
291890MR025,6
291890MR035,6
291890MR026,6
291890MR030,6
291890MR014,6
29189LAF207,6
29189LAF003,6
291890MR203,6
29189LAF004,6
29189LAF005,6
291890MR002,6
291890MR004,6
291890MR044,6
291890MR048,6
291890MR209,6
291890MR003,6
291890MR045,6
29189LAF046,6
29189LAF020,6
29189LAF006,6
291890MR053,6
29189LAF015,6
29189LAF002,6
29189LAF018,6
29189LAF017,6
29189LAF016,6
29189LAF011,6
29189LAF008,6
29189LAF025,6
29189LAF014,6
29189LAF028,6
29189LAF029,6
29189LAF030,6
29189CHE044,6
29189LAF001,6
29189CHE012,6
29189CHE032,6
29189LAF032,6
29189LAF031,6
29189LAF033,6
29189LAF034,6
29189LAF026,6
29189CHE052,6
29189CHE031,6
29189CHE014,6
29189CLA201,6
29189CHE030,6
29189CHE600,6
29189CHE018,6
29189CHE016,6
29189CH1605,6
29189CHE041,6
29189CHE010,6
29189CHE008,6
29189CHE033,6
29189CHE015,6
29189CHE004,6
29189CHE212,6
29189CHE009,6
29189CHE026,6
29189LAF023,6
29189LAF024,6
29189LAF035,6
29189LAF036,6
29189LAF037,6
29189LAF040,6
29189MER003,7
29189CHE051,7
29189MER008,7
291890WH002,7
291890WH028,7
291890WH005,7
291890WH008,7
291890WH013,7
291890WH003,7
291890WH009,7
291890WH004,7
291890WH010,7
291890WH012,7
29189CHE049,7
29189CHE038,7
29189CHE027,7
29189CHE017,7
29189CHE043,7
29189CHE034,7
29189CHE039,7
29189MER006,7
29189MER207,7
291890WH201,7
29189MER017,7
29189MER022,7
29189MER030,7
29189MER040,7
29189MER209,7
29189CHE046,7
29189MER004,7
29189MER002,7
291890WH208,7
291890WH025,7
291890WH018,7
291890WH019,7
291890WH020,7
291890WH021,7
29189CHE053,7
291890WH023,7
291890WH022,7
29189CHE047,7
29189CHE013,7
29189CHE021,7
29189CHE024,7
29189CHE029,7
29189CHE035,7
29189CHE050,7
29189CHE020,7
29189CHE005,7
29189CHE006,7
29189CHE007,7
29189CHE040,7
29189CHE025,7
29189MER028,7
291890WH036,7
291890WH007,7
29189CHE028,7
29189CHE036,7
291890WH017,7
291890WH014,7
291890WH026,7
291890WH027,7
29189CHE215,6
29189MER010,7
29189CHE001,7
291890WH203,7
291890WH037,7
291890WH035,7
29189CHE011,7
29189CHE214,6
29189CHE003,7
291890WH016,7
29189CHE037,7
29189CHE002,7
29189CHE055,7
29183000221,7
29189CHE200,7
29189CHE048,7
29189MER014,7
29189MER009,7
29189MER035,7
29189MER019,7
29189MER219,7
29189CHE054,7
29189MER005,7
29189MER046,7
29189MER007,7
29189MER214,7
29189MER016,7
29189MER020,7
29189MER018,7
29189MER013,7
29189QUE019,7
29189MER029,7
29189MER045,7
29189MER011,7
29189MER047,7
29189MER039,7
29189MER033,7
29189MER048,7
29189MER027,7
291890WH024,7
291890WH029,7
29189MER036,7
29189MER012,7
29189MER021,7
291890WH006,7
291890WH015,7
291890WH033,7
291890WH034,7
29189MER034,7
291890WH045,7
291890WH032,7
29189LAF009,7
291890WH001,7
291890WH046,7
291890WH043,7
291890WH040,7
29189QUE012,7
291890WH038,7
291890WH044,7
291890WH042,7
291890WH039,7
291890WH011,7
29189LAF019,7
29189LAF013,7
291890WH202,7
29189LAF038,7
291890WH031,7
29189LAF039,7
291890WH030,7
29189LAF027,7
29189CHE023,7
29189LAF010,7
29189LAF043,7
29189LAF041,6
29189LAF007,6
29189CHE203,7
29189MER041,7
291890WH200,7
291890WH047,7
29189QUE013,7
291890WH041,7
29189LAF042,7
29189QUE034,7
29189QUE033,7
29189QUE021,7
29189QUE036,7
29189QUE043,7
29189QUE047,7
29189QUE037,7
29189QUE031,7
29189QUE041,7
29189QUE029,7
29189QUE024,7
29189QUE004,7
29189QUE045,7
29189QUE016,7
29189QUE048,7
29189QUE015,7
29189QUE018,7
29189QUE030,7
29189QUE027,7
29189LAF044,7
29189QUE026,7
29189LAF045,7
29189QUE207,7
29189QUE210,7
29189QUE208,7
29189LAF205,7
29189LAF200,7
29189MER001,7
29189QUE038,7
29189MER038,7
29189MER024,7
29189QUE020,7
29189QUE213,7
29189MER015,7
29189MER044,7
29189MER204,7
29189MER215,7
29189MER202,7
29189MER210,7
29189MER213,7
29189MER200,7
29189QUE209,7
29189MER031,7
29189MER043,7
29189MER023,7
29189QUE200,7
29189MER042,7
29189MER026,7
29189MER025,7
29189MER037,7
29189BON003,7
29189BON021,7
29189QUE017,7
29189BON015,7
29189BON025,7
29189BON039,7
29189BON010,7
29189MER032,7
29189BON208,7
29189QUE006,7
29189QUE205,7
29189QUE203,7
29189QUE009,7
29189BON034,7
29189BON205,7
29189BON033,7
29189QUE202,7
29189QUE011,7
29189QUE040,7
29189QUE008,7
29189QUE201,7
29189QUE049,7
291890MR058,7
291890MR027,7
29189QUE042,7
29189QUE046,7
29189QUE025,7
29189QUE035,7
29189QUE032,7
29189QUE039,7
29189QUE007,7
29189QUE204,7
29189QUE010,7
29189QUE211,7
29189QUE022,7
291890MR001,7
291890MR005,7
291890MR028,7
291890MR011,7
29189QUE044,7
291890MR024,7
291890MR205,7
291890MR057,7
291890MR054,7
291890MR047,7
291890MR012,7
291890MR007,7
291890MR021,7
29189QUE001,7
29189QUE023,7
29189QUE003,7
29189QUE005,7
29189QUE002,7
291890MR008,7
291890MR041,7
291890MR015,7
291890MR033,7
29189QUE014,7
29189QUE028,7
29189BON027,7
29189BON022,7
29189BON007,7
29189BON009,7
291890MR019,7
29189BON008,7
29189BON012,7
29189BON005,7
29189BON006,7
29189BON019,7
29189CLA015,7
29189BON023,7
29189BON029,7
29189BON011,7
29189BON210,7
29189LEM030,8
29189LEM021,8
29189LEM022,8
29189LEM009,8
29189LEM010,8
29189LEM011,8
29189LEM014,8
29189LEM012,8
29189LEM019,8
29189LEM205,8
29189LEM204,8
29189CON002,8
29189LEM023,8
29189LEM015,8
29189LEM017,8
29189LEM024,8
29189CON205,8
29189CON032,8
29189LEM018,8
29189CON020,8
29189CON051,8
29189CON050,8
29189CON035,8
29189CON019,8
29189CON007,8
29189CON005,8
29189CON027,8
29189CON008,8
29189CON011,8
29189CON016,8
29189CON012,8
29189CON014,8
29189CON039,8
29189CON033,8
29189CON021,8
29189CON212,8
29189CON030,8
29189CON018,8
29189CON026,8
29189CON037,8
29189CON009,8
29189CON036,8
29189CON038,8
29189CON204,8
29189CON200,8
29189CON022,8
29189CON213,8
29189CON023,8
29189CON053,8
29189GRA042,8
29189GRA040,8
29189GRA033,8
29189GRA025,8
29189CON017,8
29189CON034,8
29189CON004,8
29189GRA007,8
29189GRA019,8
29189GRA021,8
29189GRA039,8
29189GRA016,8
29189GRA022,8
29189JEF006,8
29189GRA015,8
29189GRA043,8
29189GRA044,8
