"id-virginia-va_adj_vtds20-40-StateSenateDistricts",assignment
51193000301,26
51193000302,26
51193000401,26
51193000501,26
51075000102,31
51075000101,31
51075000202,31
51075000201,31
51075000301,31
51075000302,31
51075000501,31
51075000502,31
51075000401,31
51790000401,30
51790000301,30
51790000201,30
51790000501,30
51790000101,30
51183000502,20
51183000301,20
51183000201,20
51183000602,20
51183000501,20
51183000101,20
51183000601,20
51183000402,20
51183000202,20
51183000302,20
51183000401,20
51197000101,38
51197000102,38
51197000602,38
51197000303,38
51197000402,38
51197000401,38
51197000203,38
51197000501,38
51197000502,38
51197000601,38
51197000603,38
51540000402,34
51540000202,34
51540000201,34
51540000302,34
51540000303,34
51540000301,34
51540000401,34
51540000102,34
51540000101,34
51580000501,37
51580000101,37
51580000201,37
51580000301,37
51580000401,37
51053000101,20
51053000103,20
51053000202,20
51053000201,20
51053000502,20
51053000501,20
51053000301,20
51053000302,20
51053000403,20
51053000303,20
51053000401,20
51053000102,20
51053000402,20
51117000103,35
51117000102,35
51117000101,35
51117000201,35
51117000203,35
51117000202,35
51117000302,35
51083000103,35
51083000102,35
51083000401,35
51083000101,35
51083000203,35
51083000201,35
51083000202,35
51083000503,35
51083000304,35
51083000302,35
51083000801,35
51083000605,35
51083000305,35
51083000502,35
51083000703,35
51083000701,35
51083000403,35
51083000702,35
51083000601,35
51083000603,35
51117000501,35
51117000401,35
51117000301,35
51117000601,35
51117000701,35
51117000903,35
51117000902,35
51117000602,35
51117000803,35
51117000802,35
51117000603,35
51117000702,35
51117000402,35
51117000801,35
51117000604,35
51117000901,35
51195000101,39
51195000104,39
51195000103,39
51195000102,39
51195000202,39
51195000203,39
51195000201,39
51195000401,39
51195000302,39
51195000301,39
51195000402,39
51195000403,39
51105000103,39
51105000101,39
51105000102,39
51105000203,39
51105000202,39
51105000301,39
51105000201,39
51105000302,39
51105000502,39
51105000404,39
51105000401,39
51105000403,39
51105000504,39
51105000501,39
51105000503,39
51105000402,39
51169000101,39
51169000102,39
51169000203,39
51169000202,39
51169000204,39
51169000401,39
51169000504,39
51169000503,39
51169000601,39
51169000603,39
51169000602,39
51169000501,39
51169000502,39
51169000303,39
51169000301,39
51169000302,39
51169000304,39
51165000404,30
51165000405,29
51165000302,30
51165000203,30
51165000402,30
51165000306,30
51165000205,30
51165000403,30
51165000307,30
51165000401,30
51165000305,30
51165000201,29
51165000503,30
51165000202,29
51165000301,30
51165000204,29
51165000103,29
51165000106,29
51165000303,29
51165000504,30
51165000107,29
51165000102,29
51165000108,29
51165000502,30
51165000505,30
51181000201,18
51181000401,18
51181000501,18
51181000502,18
51181000101,18
51181000301,18
51181000302,18
51177000702,12
51177000703,31
51177000701,12
51177000704,31
51177000101,31
51177000104,31
51177000103,31
51177000102,31
51177000201,31
51177000202,31
51177000204,31
51177000203,31
51177000602,31
51177000601,12
51177000603,12
51177000301,12
51177000303,12
51177000302,12
51177000401,12
51177000402,31
51177000403,12
51177000505,31
51177000501,31
51177000504,31
51177000502,31
51177000503,31
51165000101,29
51165000105,29
51165000104,29
51165000501,30
51165000304,30
51179000603,12
51179000601,12
51179000602,12
51179000101,12
51179000104,12
51179000103,12
51179000102,12
51179000201,12
51179000702,12
51179000604,12
51179000203,11
51179000202,12
51025000103,20
51025000102,20
51025000101,20
51025000201,20
51025000202,20
51025000203,20
51025000301,20
51025000304,20
51025000302,20
51025000303,20
51025000501,20
51025000402,20
51025000401,20
51179000204,12
51179000703,12
51179000701,12
51179000303,11
51179000301,11
51179000302,11
51179000304,12
51009000101,32
51009000102,32
51009000103,32
51009000201,32
51009000202,32
51009000303,32
51009000302,32
51009000301,32
51009000401,32
51009000402,32
51009000501,32
51750000001,37
51750000002,37
51750000003,37
51141000402,38
51141000401,38
51141000102,38
51141000103,38
51141000101,38
51141000301,38
51141000203,38
51141000302,38
51141000502,38
51141000202,38
51141000503,38
51141000501,38
51141000201,38
51081000401,20
51081000102,20
51081000103,20
51081000101,20
51081000202,20
51081000201,20
51081000302,20
51081000402,20
51081000403,20
51191000101,39
51191000102,39
51191000402,39
51191000201,39
51191000202,39
51191000203,39
51191000204,39
51191000301,39
51191000401,39
51191000502,39
51191000501,39
51191000504,39
51191000602,39
51191000601,39
51191000603,39
51191007021,39
51191000701,39
51191000703,39
51191007022,39
51191000302,39
51041000103,14
51041000105,14
51041000101,14
51041000108,16
51041000112,16
51041000107,16
51041000106,16
51041000111,16
51041000109,14
51041000104,16
51041000102,16
51041000110,16
51041000415,16
51041000414,16
51041000403,16
51041000402,16
51041000416,28
51041000405,16
51041000407,28
51041000410,16
51041000413,28
51041000406,28
51041000417,16
51041000401,16
51041000411,16
51041000404,16
51041000409,16
51041000408,28
51041000213,14
51041000209,16
51041000211,16
51041000207,14
51041000212,16
51041000308,16
51041000309,28
51041000304,16
51041000301,16
51041000305,16
51041000201,16
51041000306,16
51041000208,14
51041000303,16
51041000204,16
51041000315,16
51041000318,16
51041000210,16
51041000202,14
51041000317,16
51041000313,28
51041000307,16
51041000302,16
51041000310,16
51041000205,14
51041000214,14
51041000206,14
51041000501,28
51041000502,28
51041000517,28
51041000518,28
51041000509,28
51041000511,28
51041000508,28
51041000316,16
51041000504,28
51041000513,28
51041000503,28
51041000505,28
51041000514,28
51041000507,28
51041000203,16
51041000215,16
51041000510,28
51041000515,28
51041000516,16
51041000506,28
51073000302,25
51073000301,25
51073000401,25
51073000402,25
51073000201,25
51073000202,25
51073000102,25
51073000101,25
51073000103,25
51073000502,25
51073000501,25
51115000001,25
51115000003,25
51115000002,25
51111000601,35
51111000301,35
51111000302,35
51111000502,35
51111000501,35
51111000201,35
51111000402,35
51111000401,35
51111000702,35
51111000701,35
51111000101,35
51530000002,37
51530000001,37
51041000314,16
51041000113,16
51041000319,28
51041000412,16
51041000216,14
51043000201,8
51043000501,8
51043000502,8
51043000101,13
51043000301,8
51043000302,8
51043000401,13
51125000501,34
51125000502,34
51125000201,34
51125000202,34
51125000101,34
51125000301,34
51125000302,34
51125000401,34
51125000402,34
51095000103,25
51095000102,18
51095000101,18
51095001042,18
51095000504,18
51095001041,18
51095000203,25
51095000204,25
51095000202,18
51095000201,18
51095000502,18
51095000501,18
51095000303,25
51095000301,25
51095000304,25
51095000503,18
51095000302,25
51095000402,25
51095000403,25
51095000401,25
51091000007,30
51091000005,30
51091000003,30
51091000001,30
51091000008,30
51091000010,30
51061000101,13
51061000103,13
51061000102,13
51061000104,13
51061000105,13
51061000504,13
51061000404,13
51061000106,13
51061000203,13
51061000202,13
51061000201,13
51061000401,13
51061000402,13
51061000403,13
51061000503,13
51061000303,13
51061000302,13
51061000301,13
51061000501,13
51061000502,13
51119000302,26
51119000201,26
51119000501,26
51119000401,26
51119000102,26
51119000101,26
51131000101,22
51131000201,22
51131000401,22
51131000301,22
51131000501,22
51147000101,35
51147000201,35
51147000301,35
51147000302,35
51147000801,35
51147000701,35
51147000502,35
51147000601,35
51147000401,35
51147000501,35
51127000102,25
51127000103,25
51127000202,25
51127000201,25
51127000302,25
51127000301,25
51127000403,25
51127000401,25
51127000502,25
51127000501,25
51173000501,38
51173000502,38
51173000401,38
51173000302,38
51173000301,38
51173000201,38
51173000703,38
51173000701,38
51173000702,38
51173000601,38
51173000602,38
51173000402,38
51173000101,38
51173000202,38
51067000501,33
51067000503,33
51067000502,33
51067000504,33
51067000401,33
51067000402,33
51067000403,33
51067000301,33
51067000302,33
51067000601,33
51067000602,33
51067000304,33
51067000303,33
51067000603,33
51067000102,33
51067000103,33
51067000201,33
51067000202,33
51067000203,33
51067000204,33
51067000702,33
51067000701,33
51067000703,33
51153000101,11
51153000111,7
51153000110,7
51153000102,7
51153000112,7
51153000109,7
51153000104,7
51640000001,38
51640000002,38
51640000003,38
51153000108,7
51153000107,7
51153000103,7
51153000105,7
51153000203,10
51153000204,10
51153000209,11
51153000210,11
51153000205,10
51153000206,11
51153000208,11
51153000214,10
51153000211,10
51153000212,10
51153000201,11
51153000215,11
51153000207,11
51153000213,11
51153000202,11
51153000411,7
51153000413,7
51153000410,7
51153000402,7
51153000401,7
51153000412,7
51153000409,7
51153000405,7
51153000407,7
51153000403,7
51153000406,7
51153000404,7
51153000408,7
51153000611,11
51153000607,10
51153000604,11
51153000610,11
51153000601,11
51153000602,10
51153000609,11
51153000603,11
51153000606,11
51153000605,10
51153000608,11
51153000512,10
51121000101,37
51121000102,37
51121000103,37
51121000701,37
51121000201,37
51121002032,37
51121000301,37
51121000204,37
51121000202,37
51121000501,37
51121000304,37
51121000303,37
51121000702,37
51121000302,37
51121000405,37
51121000402,37
51121004032,37
51121000404,37
51121000502,37
51121000503,37
51121000601,37
51121000602,37
51121000401,37
51121000603,37
51085000602,26
51085000502,26
51085000406,26
51085000101,27
51085000104,27
51085000105,27
51085000107,27
51085000106,27
51085000208,26
51085000206,26
51085000704,27
51085000210,27
51085000203,27
51085000202,27
51085000209,31
51085000201,31
51085000304,27
51085000301,26
51085000305,27
51085000303,26
51085000701,27
51085000702,31
51085000703,31
51085000705,27
51085000405,26
51085000403,26
51085000401,26
51085000404,26
51085000506,26
51085000507,26
51085000503,26
51085000504,26
51085000603,26
51085000601,26
51085000604,26
51085000505,26
51153000504,10
51153000509,10
51153000513,10
51153000514,10
51153000506,10
51153000502,10
51153000501,10
51153000310,11
51153000304,11
51153000301,11
51153000303,11
51153000312,11
51153000311,11
51153000309,11
51153000305,11
51153000306,11
51153000302,11
51153000307,11
51153000313,11
51153000308,11
51153000314,11
51153000510,10
51153000508,10
51153000511,10
51153000505,10
51153000503,10
51153000701,10
51153000704,11
51153000708,11
51153000712,11
51153000707,10
51107000213,8
51107000219,8
51107000210,8
51107000218,8
51107000209,8
51107000216,8
51107000217,8
51107000208,8
51107000215,8
51107000214,8
51107000207,8
51107000810,9
51107000808,8
51107000814,8
51107000822,8
51107000815,8
51107000819,9
51107000818,9
51107000820,8
51107000813,8
51107000817,9
51107000315,8
51107000303,8
51107000301,8
51107000316,9
51107000307,9
51107000308,9
51107000305,8
51107000302,8
51107000309,9
51107000311,8
51107000310,8
51107000313,9
51107000319,9
51107000312,9
51107000318,9
51107000320,9
51107000321,9
51107000627,8
51107000622,8
51107000629,9
51107000625,9
51107000628,9
51107000619,8
51107000621,9
51107000620,8
51107000617,9
51107000615,9
51107000626,8
51107000616,9
51107000623,8
51107000707,9
51107000710,9
51107000709,8
51107000708,8
51107000702,9
51107000703,9
51107000705,9
51107000701,9
51107000411,8
51107000409,8
51107000416,8
51107000403,8
51107000401,8
51107000402,8
51107000408,8
51107000420,8
51107000413,8
51107000407,8
51107000421,8
51107000414,8
51107000314,9
51107000504,8
51107000509,8
51107000505,8
51107000502,8
51107000507,8
51107000506,8
51107000503,8
51107000510,8
51107000120,9
51107000121,9
51107000114,9
51107000119,9
51153000706,11
51153000703,10
51153000705,10
51153000709,11
51153000710,11
51153000702,11
51153000711,10
51153000507,10
51121002031,37
51121004031,37
51107000117,9
51107000107,9
51107000122,9
51107000123,9
51107000124,9
51107000108,9
51107000125,9
51107000118,9
51107000112,9
51107000508,8
51107000501,8
51087000111,15
51087000108,27
51087000115,27
51087000102,27
51087000105,27
51087000114,28
51087000106,27
51087000110,27
51087000117,28
51087000103,27
51087000112,27
51087000113,15
51087000109,27
51087000101,27
51087000217,15
51087000223,15
51087000213,15
51087000203,15
51087000207,15
51087000214,15
51087000202,15
51087000216,15
51087000220,15
51087000205,15
51087000222,15
51087000211,15
51087000215,15
51087000209,15
51087000206,15
51087000212,15
51087000219,15
51087000201,15
51087000210,15
51087000208,15
51087000204,15
51087000218,15
51087000224,15
51087000303,27
51087000306,27
51087000309,27
51087000302,27
51087000307,27
51087000311,27
51087000301,27
51087000315,27
51087000313,27
51087000305,27
51087000504,15
51087000507,15
51087000511,15
51087000515,15
51087000506,15
51087000514,15
51087000516,15
51087000518,15
51087000517,15
51087000508,15
51087000509,15
51087000312,27
51087000304,27
51087000308,27
51087000405,27
51087000409,28
51087000407,27
51087000419,27
51087000416,28
51087000406,27
51087000418,28
51087000408,27
51087000505,15
51087000310,27
51087000401,27
51087000417,28
51087000513,15
51087000512,15
51087000411,27
51087000415,27
51087000404,27
51087000414,28
51087000221,15
51087000314,27
51087000402,27
51087000412,27
51087000413,27
51087000502,15
51087000410,28
51087000403,28
51087000510,15
51087000503,15
51087000501,15
51059000131,6
51059000126,4
51059000109,2
51059000133,4
51059000130,4
51059000306,5
51059000331,5
51059000323,5
51059000324,5
51059000315,5
51059000311,5
51059000303,5
51059000316,5
51059000301,5
51059000312,5
51059000302,5
51059000325,5
51059000307,5
51059000328,5
51059000329,5
51059000708,5
51059000214,6
51059000238,5
51059000203,6
51059000201,5
51059000208,5
51059000202,6
51059000236,5
51059000209,5
51059000213,6
51059000237,6
51059000218,6
51059000204,6
51059000229,6
51059000226,5
51059000221,6
51059000418,4
51059000619,3
51059000216,6
51059000223,6
51059000613,3
51059000622,3
51059000630,3
51059000606,3
51059000240,5
51059000618,4
51059000621,3
51059000219,5
51059000602,3
51059000626,4
51059000833,4
51059000825,4
51059000847,6
51059000846,6
51059000801,4
51059000848,6
51059000812,4
51059000605,3
51059000811,4
51059000609,3
51059000843,6
51059000614,3
51059000612,3
51059000804,4
51059000844,6
51059000233,5
51059000222,5
51059000849,4
51059000404,3
51059000419,3
51059000410,3
51059000421,3
51059000428,3
51059000429,3
51059000401,3
51059000408,3
51059000415,4
51059000405,3
51059000427,3
51059000406,3
51059000225,6
51059000723,2
51059000915,7
51059000932,7
51059000713,2
51059000903,7
51059000921,7
51059000913,7
51059000904,6
51059000910,7
51059000732,6
51059000709,2
51059000917,7
51059000731,5
51059000721,2
51059000701,6
51059000909,6
51059000930,6
51059000714,2
51059000933,7
51059000920,6
51059000923,7
51059000705,2
51059000727,6
51059000703,2
51059000729,6
51059000527,3
51059000522,2
51059000518,2
51059000707,2
51059000519,2
51059000504,2
51059000511,2
51059000525,2
51059000513,2
51059000515,2
51059000516,0
51059000925,7
51059000508,2
51059000914,6
51059000514,0
51059000521,2
51059000512,2
51059000502,2
51059000507,0
51059000517,2
51059000505,2
51059000503,2
51059000530,2
51059000720,5
51059000734,2
51059000510,0
51059000733,5
51059000911,6
51059000501,0
51059000905,6
51059000526,3
51059000523,2
51059000528,2
51059000506,2
51059000919,7
51059000927,6
51059000929,6
51680000403,32
51680000303,32
51680000204,32
51680000401,32
51680000305,32
51680000304,32
51680000103,32
51680000201,32
51680000102,32
51680000202,32
51680000302,32
51680000203,32
51680000301,32
51680000404,32
51680000101,32
51680000105,32
51680000402,32
51680000104,32
51059000700,2
51059000520,0
51059000509,0
51059000735,5
51059000125,4
51059000132,6
51059000129,4
51059000120,4
51059000134,4
51059000114,2
51059000128,4
51059000314,5
51059000309,5
51059000327,5
51059000319,5
51059000332,6
51059000318,5
51059000310,5
51059000321,5
51059000333,5
51059000305,5
51059000320,5
51059000322,5
51059000317,5
51059000304,5
51059000220,6
51059000224,6
51059000845,4
51059000628,4
51059000235,6
51059000803,4
51059000623,4
51059000616,3
51059000627,3
51059000629,4
51059000607,3
51059000601,3
51059000610,3
51059000615,3
51059000604,3
51059000227,5
51059000617,3
51059000839,4
51059000815,4
51059000824,4
51059000827,4
51059000807,4
51059000840,4
51059000806,4
51059000608,3
51059000851,6
51059000611,3
51059000838,4
51059000850,4
51059000841,4
51059000234,5
51059000805,4
51059000409,3
51059000411,3
51059000423,3
51059000420,3
51059000403,3
51059000417,4
51059000402,3
51059000413,3
51059000842,4
51059000426,4
51059000424,3
51059000422,3
51059000802,6
51059000710,2
51059000931,6
51059000916,6
51059000711,2
51059000902,6
51059000928,7
51059000924,7
51059000926,7
51059000718,2
51059000908,6
51059000704,5
51059000726,5
51059000730,6
51059000712,2
51059000918,7
51059000717,2
51059000901,7
51059000117,2
51059000116,2
51059000104,2
51059000113,2
51059000108,4
51059000115,4
51059000110,4
51059000106,2
51059000127,4
51059000119,4
51059000105,4
51059000118,4
51059000121,4
51059000123,4
51021000101,38
51021000102,38
51021000401,38
51021000202,38
