GEOID20,assignment
01001000007,69
01001000018,69
01001000006,16
01001000004,59
01001000010,59
01001000013,59
01001000002,59
01001000017,59
01001000015,59
01091000302,24
01005000010,0
01017000001,86
01017000006,86
01017000002,31
01111000013,21
01111000003,21
01111000014,21
01111000002,21
01111000012,86
01111000010,86
01111000005,21
01111000011,21
01111000009,31
01111000008,31
01111000006,21
01111000007,21
01111000004,21
01111000001,21
01035000121,80
01035000062,80
01035000073,80
01035000041,80
01035000113,80
01035000032,58
01035000061,80
01035000053,80
01035000111,80
01035000081,80
01035000101,80
01035000043,80
01035000152,58
01035000072,80
01035000142,80
01035001141,80
01035000161,80
01035000021,80
01035000022,58
01035000102,80
01035000011,58
01035000092,80
01065000013,66
01065000012,66
01065000001,66
01065000007,66
01065000005,66
01065000011,66
01065000010,66
01065000008,56
01065000009,24
01065000006,66
01015000002,93
01015000007,93
01015000021,78
01015000018,93
01015000005,36
01015000019,93
01065000016,66
01065000002,66
01065000003,66
01015000004,78
01015000013,36
01015000022,36
01015000015,36
01015000012,36
01015000020,36
01015000003,36
01015000011,21
01015000010,21
01015000008,93
01015000009,93
01015000016,93
01015000006,93
01015000001,21
01015000017,17
01015000014,17
01071000001,91
01071000004,91
01071000005,91
01071000003,91
01071000029,91
01071000020,91
01071000002,91
01071000016,3
01071000026,3
01071000023,3
01071000031,91
01071000032,3
01071000011,91
01071000038,91
01071000017,91
01071000027,91
01071000039,91
01071000030,52
01071000006,91
01071000033,103
01071000019,91
01071000018,91
01071000034,103
01071000014,91
01071000036,52
01071000037,91
01071000035,91
01071000013,52
01071000028,91
01071000024,52
01071000022,91
01071000025,91
01071000021,52
01071000010,91
01071000015,52
01071000012,52
01085000011,59
01085000031,24
01085000041,59
01085000141,60
01085000131,60
01085000111,59
01085000051,60
01085000081,59
01085000071,59
01085000061,59
01085000151,60
01085000021,59
01043000350,97
01121000010,10
01121000008,10
01121000007,10
01121000006,10
01121000001,78
01121000002,78
01121000015,78
01121000005,10
01121000004,78
01121000012,10
01121000003,78
01121000014,53
01121000011,10
01121000009,10
01121000013,84
01113000706,26
01113000702,5
01113000704,5
01093000020,7
01093000001,7
01093000009,7
01101000502,83
01101000210,60
01101000205,83
01101000209,60
01101000204,15
01101000206,60
01101000302,8
01101000305,94
01101000303,94
01101000102,8
01101000510,46
01101000505,83
01101000103,8
01101000101,8
01101000404,8
01101000304,94
01101000306,94
01101000410,69
01101000501,46
01101000411,63
01101000104,8
01101000203,15
01101000401,15
01101000405,15
01101000409,94
01101000207,69
01101000512,46
01101000202,15
01101000412,94
01101000105,8
01101000201,15
01101000506,83
01101000503,60
01101000211,15
01101000402,15
01101000413,94
01101000408,15
01101000407,15
01101000106,83
01101000511,46
01101000208,69
01101000403,15
01101000301,94
01101000107,83
01101000406,15
01101000509,46
01101000504,83
01101000507,83
01101000508,83
01067000005,0
01067000010,70
01067000002,0
01067000003,0
01067000001,0
01067000007,70
01067000006,70
01067000012,0
01067000009,70
01067000013,70
01067000004,0
01067000011,0
01067000008,0
01009000005,97
01009000007,97
01009000006,97
01009000009,89
01009000010,89
01009000008,89
01009000024,89
01009000011,6
01009000012,89
01009000023,97
01009000022,97
01009000021,102
01009000020,102
01009000013,89
01009000016,97
01009000015,102
01009000014,102
01009000017,97
01009000004,50
01009000002,50
01009000003,50
01009000001,50
01009000018,102
01009000019,102
0109700VP25,2
01065000004,66
01035000042,80
01035000131,80
01035000071,80
01035000511,80
01035000052,80
01089000012,9
01089000011,3
01089000061,3
01089000062,3
01089000068,3
01089000077,9
01089000056,9
01089000075,3
01089000067,103
01089000080,103
01089000085,103
01089000055,103
01089000065,103
01089000081,103
01089000017,57
01089000020,57
01089000053,45
01089000060,3
01089000023,57
01089000013,99
01089000018,57
01089000010,99
01089000070,87
01089000014,57
01089000026,57
01089000015,57
01089000078,87
01089000049,45
01089000021,3
01089000027,99
01089000006,9
01089000038,72
01089000036,9
01089000035,99
01089000037,99
01089000019,57
01089000084,87
01089000054,45
01089000045,9
01089000031,99
01089000004,99
01089000003,9
01089000007,9
01089000039,99
01089000093,103
01089000083,103
01089000009,45
01089000046,99
01089000002,9
01089000058,72
01089000092,72
01089000066,72
01089000076,72
01089000016,99
01089000008,99
01089000001,9
01089000051,72
01089000005,9
01089000029,3
01089000064,72
01089000050,72
01089000040,72
01089000089,40
01089000063,45
01089000091,87
01089000072,103
01089000073,91
01089000088,87
01089000071,45
01089000090,87
01089000069,87
01089000044,72
01113000707,26
01113000405,26
01113000502,5
01113000601,26
01113000301,26
01113000603,26
01113000703,5
01113000501,26
01113000705,5
01113000701,5
01113000402,26
01063000101,66
01063000501,66
01063000104,66
01063000301,66
01063000103,66
01063000502,66
01063000105,66
01063000302,66
01063000202,66
01063000402,66
01063000401,66
01063000503,66
01063000102,66
01063000201,66
01027000102,31
01045000016,30
01045000003,30
01045000002,30
01045000013,70
01045000009,70
01045000010,70
01045000005,70
01045000011,70
01045000015,70
01045000001,70
01045000007,30
01045000012,30
01045000014,70
01045000006,70
01045000004,70
01045000008,70
01093000008,7
01093000010,7
01093000012,7
01093000005,7
01093000003,7
01093000004,7
01093000011,7
01021000240,16
01021000260,16
01021000270,16
01021000250,16
01021000120,84
01021000110,16
01021000210,84
01021000050,16
01021000220,16
01021000030,16
01021000070,16
01021000160,84
01021000170,84
01021000090,16
01021000200,16
01021000180,16
01021000140,84
01021000020,16
01007000020,64
01007000060,81
01093000018,7
01093000014,37
01093000015,37
01093000013,37
01093000016,7
01093000007,7
01093000019,7
01093000002,7
01093000017,7
01093000006,7
01105000002,24
01105000001,66
01105000007,64
01105000006,66
01105000004,66
01105000008,24
01105000011,24
01105000013,24
01105000009,24
01105000003,24
01113000001,26
01113000002,95
01043000201,97
01043000211,89
01043000202,97
01043000212,89
01043000281,97
01043000220,97
01043000062,68
01043000090,68
01043000070,50
01043000080,29
01043000260,68
01043000112,68
01043000022,68
01043000100,68
01043000111,68
01043000021,68
01043000120,29
01043000290,68
01043000270,68
01043000010,68
01043000300,97
01043000340,68
01043000181,68
01043000230,97
01043000310,97
01043000250,97
01043000050,68
01043000031,68
01043000360,68
01043000032,97
01043000040,97
01043000330,68
01043000171,68
01043000240,97
01043000061,68
01043000160,90
01043000150,90
01043000141,68
01041000011,82
01041000009,60
01041000015,60
01041000008,60
01041000017,83
01041000012,60
01041000010,83
01041000016,83
01041000004,83
01041000014,83
01041000005,83
01041000018,83
01041000007,83
01041000006,60
01041000002,83
01041000001,60
01041000013,60
01041000003,83
01107005400,66
01107005300,66
01107004500,37
01107004400,37
01107004200,37
01107004600,37
01107001500,37
01107001400,37
01107001200,37
01107001300,37
01107001800,37
01107001100,37
01107003100,37
01107003200,66
01047000701,60
01047001501,24
01047001301,24
01047000402,24
01047000401,24
01047001201,24
01047001401,24
01047000601,24
01047000501,24
01047000502,24
01047001101,24
01047000801,24
01047009363,24
01047000302,24
01043000142,68
01043000130,68
01043000182,97
01043000190,97
01043000172,90
01043000320,97
01119000003,66
01119000007,66
01123000203,31
01123000202,31
01123000102,31
01123000101,31
01123000201,63
01123000301,31
01123000303,31
01123001401,63
01123001501,63
01123000701,31
01123001801,31
01123000801,63
01123000901,63
01123001601,31
01123001203,41
01123001204,41
01123001301,41
01123001201,41
01123001001,63
01123001101,63
01123000601,31
01123000501,31
01123000401,31
01107004100,37
01047000101,24
01047009521,24
01047000201,24
01047009342,24
01047001001,24
01047000901,24
01047009512,24
01047009182,24
01047009343,24
01047009183,24
01047009352,24
01047009372,24
01047009530,24
01047009131,24
01047009544,24
01059000019,7
01059000001,7
01059000015,20
01059000018,7
01059000009,7
01059000014,20
01059000007,20
01059000004,20
01059000005,20
01059000020,7
01059000017,20
01059000002,20
01059000013,20
01059000011,20
01059000008,7
01059000006,7
01059000010,7
01059000016,7
01059000003,20
01059000012,20
01061000012,82
01061000009,82
01061000011,82
01061000013,82
01061000010,39
01061000017,82
01061000006,39
01061000008,39
01061000007,39
01061000005,39
01061000016,82
01061000015,60
01061000014,82
01061000003,39
01061000004,39
01123001701,31
01123000902,63
01019000011,49
01027002201,31
01027000602,31
01027001201,31
01027001102,31
01027000701,31
01027001401,31
01027001801,31
01027000601,31
01027002101,31
01027000301,21
01027000201,21
01027002401,31
01031000016,82
01031000003,82
01031000004,82
01031000009,82
01031000002,82
01031000017,82
01031000025,82
01031000026,82
01031000027,82
01031000022,82
01031000023,82
01031000024,82
01031000028,30
01031000015,30
01031000029,30
01031000014,30
01031000018,82
01031000011,82
01031000000,30
01031000020,82
01031000021,82
01031000019,82
01031000013,30
01031000008,82
01031000005,82
01031000007,83
01031000006,83
01031000012,83
01031000001,60
01031000010,83
01027000901,31
01027000802,31
01027000801,31
01027001001,84
01087000205,5
01087000211,41
01087000306,46
01087000102,41
01087000101,41
01087000410,41
01087000409,41
01087000408,41
01087000204,5
01087000312,41
01087000307,46
01087000413,41
01069000301,39
01069000410,39
01069000501,39
01057001701,37
01057000201,37
01057001801,37
01057000901,4
01057001301,4
01057001901,37
01057000401,37
01057002001,4
01057001501,4
01057000101,37
01057001001,37
01057000701,37
01057000801,37
01057000301,4
01057001101,37
01057000601,37
01057001401,37
01057002201,37
01057001201,37
01057000501,37
01057001601,37
01039000002,80
01039000001,80
01039000022,82
01039000020,80
01039000016,60
01039000019,82
01039000008,60
01039000021,80
01039000018,60
01039000006,80
01039000012,80
01039000004,60
01039000011,80
01039000005,60
01039000010,80
01039000009,82
01039000007,82
01039000013,60
01039000017,60
01039000015,60
01039000003,82
01039000014,82
010130012.2,60
010130012.3,60
01013000013,60
01013012.4B,60
010130014.5,60
01013000011,60
01013000019,60
01013000005,60
01013012.4A,60
01013000008,60
01013000016,60
01013000018,60
010130014.1,60
01013000017,60
01013000009,60
01013000001,60
01013000002,60
01013000007,60
01013000015,60
01013000006,60
01025000010,56
01025000020,56
010450007-1,30
010450008-2,70
010450008-1,70
01039000023,60
01099000011,58
01099000010,58
01099000005,58
01099000007,56
01099000008,56
01099000009,56
01099000001,55
01107002100,66
01107004300,37
01107002200,37
010170001-A,86
01017000005,86
01017000004,31
01017000008,86
010170005-A,86
01017000009,63
010170005-B,31
01017000010,63
01017000012,86
01017000013,86
010170010-A,63
01017000007,86
010170007-A,86
01017000003,31
010170003-A,31
01017000014,86
01037000015,31
01037001318,84
01037001205,84
01037000302,31
01037000603,31
01037001513,31
01037000420,84
01037001707,63
01037001117,84
01037000108,63
01037000710,31
01037000401,31
01117000020,48
01117000024,75
01117000026,75
01117000025,75
01117000022,81
01117000019,81
01117000029,75
01117000016,48
01117000018,33
01117000021,75
01117000023,100
01117000032,33
01117000035,84
01117000009,48
01117000027,100
01117000007,100
01117000008,48
01117000017,48
01117000015,48
01117000036,100
01117000043,48
01117000037,100
01117000042,48
01117000034,84
01117000040,84
01117000002,53
01117000001,53
01117000006,100
01117000011,53
01117000010,53
01117000003,53
01117000028,100
01117000014,33
01117000039,100
01117000038,100
01117000004,53
01117000013,48
01117000041,84
01117000005,10
01117000031,75
01117000030,100
01117000033,84
01117000012,53
01119001201,66
01119001301,66
01119000413,56
01119000105,56
01119000802,66
01119001101,66
01119006012,56
01119001011,66
01119000213,56
01119000512,56
01119000911,66
01095000004,6
01095000030,52
01099000004,58
01099000013,58
01099000002,58
01099001404,58
01099001405,58
01099000307,58
01099000301,58
01099001301,58
01099000303,58
01099001402,58
01099001403,58
01099001201,58
01099001202,58
01099000601,58
01099000306,58
01099000302,58
01099000401,58
01099000304,58
01099001302,58
01115000001,17
01115000017,65
01115000006,17
01115000023,65
01115000021,17
01115000018,17
01095000010,6
01095000027,89
01095000002,54
01095000022,6
01095000001,54
01095000028,6
01095000016,6
01131004001,24
01131004003,24
01131004006,56
01131003002,60
01131005006,60
01131002007,60
01131003001,60
01131001001,60
01131002004,60
01131003005,60
01131005004,56
01131003003,56
01131006004,56
01131006005,56
01131005002,56
01131003004,56
01131005005,24
01131005001,24
01131002003,60
01131002001,60
01131002002,60
01131001006,58
01131001004,58
01133000005,29
01133000006,29
01133000007,29
01133000008,29
01133000009,29
01133000001,7
01133000004,29
01133000003,7
01133000011,7
01133000002,7
01133000010,7
01127000005,4
01127000035,4
01127000026,4
01127000025,4
01127000012,4
01127000011,4
01127000022,4
01127000037,29
01127000042,29
01127000013,29
01127000038,29
01127000006,4
01127000024,4
01127000029,4
01127000040,4
01127000016,29
01127000027,29
01127000023,4
01127000003,4
01127000002,4
01127000044,4
01127000033,4
01127000036,4
01127000001,4
01127000004,4
01127000008,4
01127000031,29
01127000018,4
01127000014,4
01127000032,4
01127000009,4
01127000007,4
01127000028,4
01127000045,29
01127000039,4
01127000020,4
01127000010,4
01127000041,4
01127000034,4
01129000025,55
01129000008,55
01129000007,55
01129000003,55
01129000001,55
01129000022,55
01129000010,55
01129000011,55
01129000013,55
01129000012,55
01129000014,55
01129000016,55
01129000019,55
01129000018,55
01129000020,55
01129000015,55
01129000006,55
01129000005,55
01129000004,55
01127000019,29
01127000021,29
01127000015,29
01127000043,29
01127000017,29
01127000030,29
01051000221,69
01051000201,63
01051000261,63
01051000029,63
01051000321,63
01051000331,63
01051000101,63
01051000222,69
01051000231,69
01051000011,41
01051000341,41
01051000031,41
01051000220,69
01051000111,63
01051000021,41
01115000010,78
01115000030,65
01115000020,53
01081000006,95
01081000014,73
01081000003,73
01081000002,73
01081000004,73
01081000005,73
01081000010,51
01081000013,51
01081000012,51
01081000015,41
01081000017,95
01081000020,95
01081000018,26
01081000021,86
01081000001,86
01081000016,95
01081000019,86
01081000007,41
01081000008,63
01081000023,26
01081000009,41
01081000022,95
01095000026,89
01095000031,6
01095000015,6
01095000024,54
01095000018,54
01095000020,6
01107005105,66
01115000022,17
01055002001,43
01055001401,43
01055001501,43
01055000201,17
01055001101,43
01055001603,6
01055000111,49
01055001601,54
01055000104,43
01055002601,43
01055000109,43
01055000110,43
01055000501,93
01055002301,17
01055000106,43
01055001402,43
01055000101,43
01055002401,17
01055002501,17
01055002201,43
01055000401,93
01055000107,43
01055000105,43
01055001901,6
01055000102,43
01055001301,43
01055000801,49
01055001001,43
01055000103,43
01055000301,93
01055001701,43
01083000901,104
01083000601,104
01083001401,104
01083001101,61
01083000201,40
01083001301,61
01083000101,104
01083001001,104
01091000501,56
01091000201,56
01091000102,56
01091000401,24
01091000301,56
01091000502,56
01091000305,56
01091000407,56
01091000505,56
01091000405,24
01091000101,56
01091000402,24
01091000408,56
01083000801,104
01083000401,40
01083000501,104
01083000701,27
01083000301,40
01025000014,56
01025000002,55
01025000001,55
01025000019,56
01025000003,55
01025000007,55
01025000022,56
01025000016,56
01025000012,56
01025000013,55
01025000008,55
01025000005,56
01025000011,56
01025000018,55
01025000015,56
01025000009,55
01025000004,55
01025000006,56
01025000021,56
01073002180,23
01073003130,13
01073003180,50
01073004250,50
01073002280,77
01073002130,23
01073003210,81
01073003010,14
01073001240,77
01073003070,50
01073001030,98
01073003220,22
01073001310,12
01073003320,29
01073005035,74
01073002400,77
01073003110,74
01073004080,102
01073002060,77
01073002430,23
01073005050,23
01073005150,62
01073002150,13
01073002160,28
01073002200,77
01073005090,65
01073002040,14
01073004200,19
01073002170,77
01073003080,81
01073001300,28
01073002290,14
01073005200,74
01073002350,13
01073002340,47
01073004100,98
01073005120,62
01073003240,29
01073005010,33
01073005250,62
01073001010,98
01073002230,12
01073002390,13
01073005040,74
01073005260,23
01073001330,28
01073001320,14
01073005170,23
01073003230,47
01073005180,62
01073002370,13
01073001380,77
01073001290,28
01073002440,23
01073001280,12
01073004240,12
01073002260,28
01073001230,12
01073001150,14
01073004220,62
01073002420,23
01073001220,28
01073000000,74
01073001190,12
01073005140,33
01073003015,81
01073003290,14
01073004150,19
01073002270,77
01073002010,77
01073005080,62
01073003060,47
01073002250,13
01073003140,47
01073004180,50
01073005210,23
01073001110,12
01073003040,74
01073003150,47
01073002080,23
01073001090,14
01073003330,29
01073003025,14
01073002300,14
01073005280,23
01073002020,13
01073001350,14
01073001170,28
01073003120,29
01073001360,28
01073002380,77
01073004160,98
01073005190,62
01073003190,14
01073002140,13
01073002090,77
01073004030,19
01073001070,12
01073001250,14
01073002190,77
01073001120,12
01073000021,77
01073002360,47
01073004015,19
01073001370,14
01073001340,28
01109000012,5
01109000009,5
01109000010,5
01109000030,5
01109000032,5
01109000007,5
01109000034,5
01109000008,5
01109000014,5
01109000019,5
01109000016,30
01109000011,5
01109000031,30
01109000004,30
01109000022,83
01109000018,83
01109000017,83
01109000013,5
01109000033,83
01109000023,83
01109000024,83
01109000020,5
01109000001,5
01109000021,83
01109000002,83
01109000003,5
01109000006,5
01109000025,83
01109000026,83
01109000027,83
01109000005,5
01109000028,5
01109000015,30
01055000008,43
01055000016,93
01077000013,1
01077000016,1
01077000014,1
01077000011,88
01077000008,1
01077000009,88
01077000012,88
01077000006,27
01077000007,27
01077000005,27
01077000003,27
01077000004,27
01077000015,1
01077000001,27
01077000002,27
01077000017,1
01103000801,89
01103000701,3
01103000403,61
01103001001,89
01103000901,89
01103001401,90
01103000306,11
01103002401,89
01103001801,90
01103001901,90
01103001301,90
01103002301,89
01103002701,89
01103000301,61
01073001040,28
01073001050,77
01073003250,47
01073002050,13
01073001160,14
01073001270,28
01073005220,74
01073002410,13
01073004110,19
01073005160,33
01073001210,28
01073003020,81
01073003030,14
01073003100,50
01073005230,33
01073005110,12
01073005290,23
01073002070,77
01073002320,23
01073002110,47
01073001060,19
01073005100,74
01073002220,23
01073001130,12
01073001180,12
01073004140,65
01073001140,12
01073004210,50
01073003200,29
01073002310,28
01073003310,13
01073005240,23
01073005030,74
01073003280,50
01073001080,14
01073003160,13
01073004130,50
01073001260,12
01073003270,47
01073003050,13
01073004230,12
01073003170,47
01073002030,77
01073001100,14
01073004190,62
01073002240,47
01073003090,47
01073002100,77
01073004020,98
01073003260,29
01073004050,102
01073002210,47
01073001020,98
01073002120,47
01073004070,19
01073004120,102
01073005130,62
01073003300,47
01073005020,62
01073004040,65
01073004010,28
01073004170,50
01073004060,19
01073002330,13
01073005070,62
01073004090,28
0100500010A,5
01005000011,5
01005000006,0
01005000008,5
01005000002,30
01005000003,30
0100500008A,5
01005000005,0
01005000004,0
01005000009,5
01005000007,5
01005000001,0
01103003015,11
01103001501,90
01103000501,61
01103001701,11
01103001601,11
01103003012,11
01103000101,11
01103003014,11
01103000201,90
01103002101,90
01103002801,90
01103000601,61
01103003010,11
01103000401,61
01103000402,61
01103002001,90
01103002501,90
01103002201,90
01023000024,56
01023000001,56
01023000004,56
01023000025,56
01023000027,56
01023000029,55
01023000010,56
01023000023,55
01023000013,56
01023000020,56
01029000201,21
01029000405,21
01029000102,21
01029000402,21
01029000101,93
01029000104,21
01029000301,21
01103003011,11
01103000303,11
01103000304,61
01103000307,11
01103000309,61
01103001502,90
01103000308,61
01069000352,70
01069000271,71
01069000241,71
01069000152,71
01069000311,39
01069000233,0
01069000323,70
01069000141,71
01069000111,39
01069000181,71
01069000371,71
01069000121,0
01069000361,39
01069000101,0
01069000211,39
01069000331,71
01069000251,71
01069000131,71
01069000171,71
01069000291,71
01069000221,0
01069000281,39
01069000191,71
01069000341,0
01079000101,27
01079002401,29
01079000401,27
01079001401,29
01079002801,90
01079003401,11
01079001301,27
01079002201,27
01079000501,27
01079003101,29
01079003601,11
01079001901,29
01079000201,27
01079000301,27
01079002101,27
01079002901,11
01079000701,27
01079001001,20
01079000901,7
01079003201,90
01079001601,27
01079003301,11
01079002501,29
01079000601,27
01079001801,27
01079001201,29
01079001101,20
01079002601,29
01079001701,27
01075001601,37
01075000102,37
01075002001,37
01075000601,7
01075000902,37
01075001701,37
01075001501,37
01075000901,7
01075001101,37
01075000101,37
01075001201,37
01075000402,37
01075002101,37
01075000301,37
01075000501,37
01075000701,7
01075000401,37
01075002201,37
01075000201,37
01075001401,37
01075000801,7
01075001001,37
01075002301,37
01075001801,37
01075001301,37
01087000203,41
01087000105,41
01029000404,21
01029000302,21
01029000105,21
01029000401,21
010290001-3,21
01029000403,21
01029000106,21
01125000018,66
01125000003,4
01125000002,67
01125000049,22
01125000050,22
01125000052,64
01125000041,35
01125000015,22
01125000046,34
01125000019,67
01125000001,4
01125000014,22
01125000039,34
01125000038,34
01125000044,34
01125000043,22
01125000053,66
01125000005,67
01125000020,67
01125000031,67
01125000042,35
01125000022,67
01125000035,67
01125000027,35
01125000010,22
01125000037,64
01125000016,67
01125000047,64
01125000051,64
01125000028,34
01125000024,35
01125000026,35
01125000009,22
01125000004,37
01125000036,34
01125000021,67
01125000007,67
01125000017,67
01125000008,22
01125000011,22
01125000048,64
01125000033,66
01125000025,22
01125000012,22
01125000030,67
01125000029,67
01125000013,22
01125000023,35
01125000054,66
01125000006,67
01125000045,34
01125000040,35
01125000034,66
01125000032,66
01023000007,56
01023000006,56
01023000012,56
01023000003,56
01077000110,88
01077000115,88
01077000111,88
01077000102,88
01077000112,88
01077000109,88
01077000108,88
01077000114,88
01077000107,88
01077000100,1
01077000106,88
01077000103,88
01077000101,88
01077000113,88
01077000104,1
01097000006,2
01097000010,2
01097000052,76
01097000009,25
01097000043,18
01097000001,55
01097000064,85
01097000018,76
01097000053,76
01097000086,96
01097000048,85
01097000082,92
01097000026,38
01097000013,76
01097000017,25
01097000059,32
01097000085,96
01097000003,55
01097000012,25
01097000067,32
01097000002,55
01097000057,85
01097000004,55
01097000020,38
01097000029,18
01097000040,18
01097000056,85
01097000011,2
01097000023,76
01097000047,44
01097000070,85
01097000024,76
01097000016,2
01097000083,96
01097000022,2
01097000008,2
01097000005,2
01097000015,2
01097000034,38
01097000088,96
01097000051,32
01097000045,44
01097000062,44
01097000069,85
01097000087,96
01097000055,44
01097000054,44
01097000039,18
01097000049,18
01097000033,38
01097000072,85
01097000058,92
01097000014,18
01097000027,38
01097000074,92
01097000061,44
01097000065,92
01097000066,32
01097000078,85
01097000032,18
01097000007,2
01097000068,44
01097000084,96
01097000060,44
01097000028,76
01097000076,32
01097000075,92
01097000071,85
01097000063,85
01097000038,18
01097000073,92
01097000077,85
01097000031,38
01097000042,38
01097000050,18
01097000036,44
01097000021,2
01097000041,18
01097000046,32
01097000079,92
01097000035,38
01097000080,92
01097000019,2
01097000037,76
01097000081,92
01097000044,44
01097000030,38
010330015-1,1
010330014-3,20
010330011-2,20
010330016-6,1
010330002-4,1
010330011-1,20
010330001-2,27
010330017-3,1
010330018-1,1
010330013-1,1
010330009-1,1
010330016-7,1
010330016-1,1
010330003-1,1
010330006-1,1
010330017-5,20
010330004-1,1
010330008-1,1
010330010-2,20
010330017-4,20
010330002-3,1
010330016-4,1
010330002-5,1
010330016-3,1
010330002-2,20
010330014-1,20
010330001-1,27
010330016-2,1
010330007-1,1
010330012-1,20
010330002-1,1
010330017-2,20
010330017-6,20
010330014-2,20
010330017-1,20
01131005003,56
01131006002,24
01131006001,24
01131001005,60
01131004002,24
01023000041,55
01023000049,55
01023000039,55
01023000043,55
01023000048,56
01023000037,55
01023000033,55
01023000047,56
01023000034,55
01023000045,56
01023000042,55
01023000046,55
01023000036,55
01023000044,56
01023000035,55
01023000031,56
01019000010,49
01019000007,49
01019000012,49
01019000005,49
01019000008,49
01019000009,49
01019000019,93
01019000016,93
01019000015,93
01019000001,49
01019000013,93
01019000002,49
01019000020,93
01019000004,49
01019000018,93
01019000003,49
01019000017,49
01019000006,49
01019000014,93
01011000009,5
010110008-2,46
010110008-1,46
01011000007,5
010110004-1,5
01011000005,5
01011000010,5
010110004-2,5
010110006-2,5
010110006-1,5
010110001-1,5
01011000003,5
010110001-2,5
010110002-1,5
010110002-2,5
01053000270,58
01053000320,58
01053000260,58
01053000310,58
01053000250,58
01053000330,58
01053000280,58
01053000240,58
