GEOID20,assignment
29047000062,5
29047000061,5
2904716-215,5
2904716-214,5
29047000063,5
29047000059,5
29095KC1107,5
29047000065,5
29095000177,5
29095000186,5
29095000188,5
29095000178,5
29095000183,5
29095000176,5
29095000180,5
29047000002,5
29047000047,5
29095KC1110,5
29095000196,5
29047000045,5
29047000038,5
29095KC1111,5
29047000034,5
29047000044,5
29095000187,5
29095000189,5
29047000050,5
29047000041,5
29047000032,5
29047162127,5
29047000064,5
29047000039,5
29047000033,5
29047000030,5
29047000052,5
29095000181,5
29095KC1209,5
29095000182,5
29047000068,5
29047000020,5
29047000051,5
29047000036,5
29047000049,5
29095000184,5
29095KC1113,5
29095000179,5
29047000016,5
29189GRA209,6
29189CON047,6
291890MR043,6
29189CLA031,6
29189BON014,6
29189HAD003,6
29189HAD010,6
291890CC039,6
291890MR056,6
29189CLA003,6
29189CLA001,6
29189CLA009,6
29189CLA006,6
29189CLA016,6
29189CLA012,6
29189HAD007,6
291890CC019,6
29189CLA202,6
29189CLA040,6
29189HAD024,6
29189CLA037,6
29189CLA023,6
29189CLA042,6
29189CON044,6
29189CLA013,6
29189JEF009,6
29189CLA036,6
29189CLA020,6
29189CLA024,6
29189CLA004,6
29189CLA044,6
29189CON046,6
29189CON013,6
291890CC036,6
29189CON028,6
291890CC052,6
291890MR200,6
291890MR006,6
29189CON053,6
291890MR051,6
291890MR037,6
291890MR007,6
291890CC055,6
29189GRA006,6
29189GRA036,6
29189CLA027,6
29189CLA051,6
29189CLA025,6
291890CC025,6
29189BON007,6
291890MR028,6
291890CC046,6
29189GRA032,6
29189GRA005,6
29189GRA020,6
29189GRA047,6
29189HAD012,6
29189HAD023,6
29189HAD020,6
29189HAD030,6
29189HAD002,6
29189CON022,6
29189HAD029,6
29189CLA201,6
29189HAD027,6
29189BON202,6
29189BON203,6
29189JEF017,6
29189JEF032,6
291890MR034,6
29510000180,6
29189BON022,6
29189HAD006,6
29189JEF033,6
29189CLA015,6
29189BON012,6
29189JEF202,6
29189HAD200,6
29189BON006,6
29189HAD031,6
291890CC047,6
29189BON036,6
29189BON004,6
29189GRA024,6
29189BON013,6
29189BON002,6
29189CLA034,6
29189HAD017,6
29189MHT053,6
291890MR204,6
291890MR022,6
291890MR041,6
29189JEF011,6
291890MR210,6
291890MR039,6
291890CC020,6
291890MR008,6
29189JEF200,6
291890MR042,6
291890MR011,6
29189BON008,6
29189GRA027,6
29189JEF020,6
29189HAD028,6
29189CLA052,6
29189JEF025,6
29189BON017,6
29189CLA019,6
29189CLA032,6
29189CLA049,6
29189CLA022,6
291890CC028,6
29189JEF034,6
29189JEF035,6
29510000206,6
29189GRA028,6
29189GRA029,6
29189GRA017,6
29189HAD008,6
29189HAD022,6
29189HAD021,6
29189CLA007,6
29189HAD019,6
29510000175,6
291890CC040,6
291890MR012,6
29189GRA035,6
29510000178,6
29189CLA038,6
29510000179,6
29510000176,6
2951016-241,6
29189GRA048,6
29189GRA013,6
29189JEF024,6
29189JEF019,6
291890MR009,6
291890MR027,6
291890MR031,6
29510000172,6
29189CLA035,6
29189BON031,6
29189CLA021,6
29189CON010,6
29189GRA046,6
29189JEF013,6
29189JEF036,6
291890CC023,6
291890CC058,6
291890CC033,6
2951016-239,6
29510000177,6
29189GRA004,6
29189GRA018,6
29189JEF002,6
29189CLA033,6
29510000202,6
29189CLA041,6
29189CLA008,6
291890CC024,6
291890CC034,6
29189JEF031,6
29189JEF014,6
29189JEF007,6
29189JEF012,6
29189JEF026,6
29189GRA037,6
29189CLA039,6
29189CLA206,6
29189CLA046,6
291890MR029,6
291890MR049,6
291890MR024,6
291890MR047,6
29189BON009,6
29189BON005,6
29189BON019,6
29189BON024,6
29189BON001,6
29189BON032,6
29189BON018,6
29510000167,6
29189JEF003,6
29510000166,6
29189JEF004,6
29189GRA026,6
291890MR019,6
29189UNV004,6
29510000171,6
29189GRA038,6
29189GRA001,6
29189GRA206,6
29189CLA205,6
29189GRA041,6
29189HAD026,6
29189HAD001,6
29189HAD009,6
29189HAD013,6
29189HAD025,6
29189HAD032,6
29189GRA009,6
29189CLA028,6
29189CLA045,6
29189HAD033,6
29189JEF001,6
29189CC1603,6
29189JEF016,6
29189JEF010,6
29189CC1601,6
291890MR059,6
29189JEF027,6
29189CC1602,6
291890MR040,6
291890CC027,6
291890MR046,6
29189JEF018,6
29189JEF022,6
291890MR025,6
291890MR033,6
29189CLA203,6
29189CLA010,6
29189CLA200,6
29189GRA014,6
29189CON006,6
291890MR021,6
291890MR054,6
291890CC026,6
29189MHT054,6
29189CLA002,6
29189CLA017,6
291890MR015,6
29189JEF037,6
291890MR205,6
291890MR036,6
29189CLA030,6
29189CLA050,6
29189CLA026,6
29189CHE034,7
29189MER003,7
291890WH004,7
29189CHE029,7
291890WH023,7
291890WH027,7
291890WH030,7
29183000159,7
29183000143,7
29183000170,7
29183000139,7
29189CHE051,7
29183000173,7
29183000197,7
29183000213,7
29189MER010,7
29183000155,7
291890WH007,7
291890WH003,7
291890WH025,7
29189MER005,7
291890WH021,7
291890WH019,7
291890WH016,7
29189CHE048,7
29189CHE028,7
29189MER028,7
29189CHE039,7
291890WH020,7
291890WH018,7
291890WH028,7
29189MER011,7
29189MER009,7
29189LAF024,7
29189CHE027,7
29189CHE017,7
29189CHE021,7
291890WH014,7
29189CHE025,7
29189CHE020,7
291890WH002,7
29189LAF013,7
29189CHE049,7
291890WH026,7
29189LAF036,7
291890WH035,7
291890WH022,7
29189CHE038,7
29189MER002,7
29189CHE013,7
29189CHE001,7
29189CHE036,7
291890WH208,7
291890WH031,7
29189MER008,7
291890WH047,7
29071000057,7
29071000033,7
29071000043,7
29071000019,7
29071000024,7
29071000041,7
29071000007,7
291890WH006,7
29189CHE055,7
29071000040,7
29189CHE007,7
291890WH203,7
29189CHE006,7
29189CHE005,7
29183000151,7
29183000219,7
29183000206,7
29183000157,7
29189LAF038,7
29071000059,7
29071000058,7
29183000160,7
29071000060,7
29183000193,7
29183000205,7
29183000211,7
29183000194,7
29183000212,7
29189LAF018,7
29189LAF019,7
29189LAF023,7
29189CHE047,7
291890WH008,7
291890WH001,7
29189CHE043,7
29189CHE053,7
29189CHE054,7
29189MER035,7
291890WH013,7
291890WH012,7
29189MER014,7
291890WH037,7
291890WH201,7
29189MER004,7
291890WH039,7
291890WH045,7
29189MER040,7
291890WH017,7
29189CHE046,7
291890WH010,7
291890WH200,7
29183000221,7
29183000218,7
29183000203,7
29183000208,7
29183000207,7
29183000225,7
29183000196,7
29183000217,7
29183000146,7
291890WH005,7
291890WH009,7
29183000154,7
29183000140,7
29189CHE040,7
29183000144,7
29183000153,7
29183000156,7
29189CHE024,7
29189MER209,7
29189CHE050,7
291890WH036,7
29189MER041,7
29189MER021,7
29189CHE035,7
29510000203,8
29510000174,8
29510161012,8
29510000075,8
29510000078,8
29510000074,8
29510000073,8
29510000057,8
29510000126,8
29510000084,8
2951016-173,8
29510000010,8
29510000152,8
29510000026,8
29510000025,8
2951016-219,8
29510000079,8
29510000017,8
29510000125,8
29510162811,8
29510000131,8
29510000119,8
29510000060,8
29510000122,8
29510000059,8
2951016-183,8
29510000145,8
2951016-206,8
29510000094,8
29510000035,8
29510000036,8
29510000052,8
29510000141,8
2951016-303,8
29510000047,8
29510000050,8
29510000032,8
29510000044,8
29510000048,8
29510000054,8
29510000041,8
29510000046,8
29510000148,8
29510000042,8
29510000146,8
29510000066,8
29510000045,8
29510000051,8
2951016-099,8
29510000067,8
29510000072,8
29510000170,8
29510000020,8
29510000077,8
2951016-053,8
2951016-149,8
29510000033,8
2951016-156,8
29510000106,8
29510161410,8
29510000184,8
29510000064,8
29510000201,8
29510000204,8
29510000151,8
29510000209,8
2951016-031,8
29510000128,8
2951016-192,8
29510161010,8
2951016-108,8
2951016-097,8
2951016-255,8
29510000185,8
2951016-257,8
2951016-109,8
29510000127,8
2951016-207,8
29510000081,8
29510161013,8
29510000154,8
2951016-410,8
2951016-157,8
29510000099,8
2951016-137,8
29510000200,8
29510000061,8
2951016-256,8
29510000165,8
2951016-036,8
29510000023,8
29510000056,8
2951016-202,8
29510000124,8
29510000130,8
29510000136,8
29510000063,8
29510000058,8
29510000144,8
29510000108,8
29510000182,8
29510000037,8
2951016-026,8
29510000143,8
29510000139,8
29510000053,8
29510000142,8
29510000140,8
29510000070,8
29510000043,8
29510000062,8
29510000049,8
2951016-091,8
29510000150,8
29510000147,8
29510000149,8
29510000040,8
29510000069,8
29510000068,8
29510000022,8
29510000076,8
29510000019,8
29510000102,8
2951016-039,8
2951016-057,8
29510000107,8
29189HAD015,8
2951016-058,8
29510000109,8
29510000105,8
29510000183,8
29510161011,8
29201000012,9
29201000023,9
2920112-001,9
29201000014,9
2920112-002,9
29133000007,9
29017000009,9
29017000011,9
29017000010,9
29157000003,9
29157000002,9
29157000008,9
2915716-019,9
29157000012,9
2915716-018,9
2915716-020,9
29157000006,9
29157000007,9
29157000013,9
29133000023,9
29133000019,9
29157000011,9
29157000016,9
29157000004,9
29157000009,9
29157000017,9
29133000017,9
29133000016,9
29133000018,9
29133000015,9
29133000004,9
29143000006,9
29143000005,9
29143000004,9
29143000022,9
29207000017,9
29207000016,9
29207000015,9
29207000009,9
29143000007,9
29207000020,9
29207000021,9
29143000030,9
29143000031,9
29207000002,9
29207000008,9
29207000014,9
29143000013,9
29207000003,9
29143000018,9
29143000021,9
29143000020,9
29143000017,9
29207000005,9
29207000010,9
29207000006,9
29207000004,9
29143000023,9
29143000019,9
29143000028,9
29143000027,9
29143000029,9
29143000012,9
29133000022,9
29133000014,9
29133000005,9
29133000006,9
29201000007,9
29201000006,9
29201000011,9
29201000021,9
29201000003,9
29201000016,9
29133000020,9
29201000009,9
29133000003,9
29133000021,9
29201000004,9
29133000013,9
29133000002,9
29201000017,9
29201000022,9
29201000015,9
29133000012,9
29133000010,9
29133000008,9
29133000009,9
29133000011,9
29201000010,9
29201000013,9
29201000019,9
29031000036,9
29031000028,9
29031000035,9
29031000006,9
29031000007,9
29031000005,9
29031000004,9
29031000009,9
29031000008,9
29031000029,9
29031000032,9
29031000010,9
29031000017,9
29031000013,9
29031000002,9
29031000016,9
29031000015,9
29031000019,9
29031000034,9
29031000030,9
29031000003,9
29031000023,9
29031000012,9
29031000014,9
29031000022,9
29031000011,9
29031000018,9
29031000021,9
29031000020,9
29031000031,9
29031000024,9
29031000033,9
29031000027,9
29031000038,9
29031000037,9
29031000025,9
29031000026,9
29077000018,10
29131000013,10
29131000019,10
29131000012,10
29131000023,10
29217000008,10
29217000017,10
29217000007,10
29217000004,10
29217000010,10
29217000014,10
29217000002,10
29217000005,10
29217000013,10
29217000009,10
29217000011,10
29217000003,10
29217000015,10
29217000016,10
29217000006,10
29217000012,10
29013002868,10
29013002892,10
29085000002,10
29085000003,10
29085000006,10
29085000007,10
29167000018,10
29167000019,10
29085000011,10
29085000005,10
29085000008,10
29167000004,10
29167000009,10
29085000004,10
29085000010,10
29167000012,10
29167000008,10
29167000020,10
29085000009,10
29167000003,10
29167000002,10
29167000013,10
29167000010,10
29167000011,10
29029000020,10
29029000011,10
29167000005,10
29029000008,10
29029000003,10
29029000005,10
29029000019,10
29029000004,10
29029000022,10
29029000013,10
29029000012,10
29029000016,10
29029000018,10
29029000014,10
29029000010,10
29029000021,10
29029000017,10
29029000007,10
29105000010,10
29105000017,10
29105000009,10
29105000022,10
29105000012,10
2910516-027,10
29083000003,10
29083000011,10
2908316-020,10
29083000009,10
29083000010,10
29059000009,10
29059000012,10
29059000002,10
29059000007,10
29011000010,10
29011000011,10
29011000008,10
29167000006,10
29169000006,10
29169000007,10
29029000009,10
29029000002,10
29029000006,10
29029000015,10
29039003052,10
29039003054,10
29039003057,10
29039003139,10
29039003092,10
29167000021,10
29029000024,10
29029000025,10
29029000023,10
29015000004,10
29015000005,10
29015000008,10
290150012-6,10
29015000007,10
29015000001,10
29167000022,10
29185000015,10
29185000014,10
29185000002,10
29185000007,10
29185000017,10
29185000011,10
29185000018,10
29185000005,10
29141000017,10
29141000012,10
29141000006,10
29141000008,10
29141000009,10
29077000017,10
29141000010,10
29051000003,11
29051000007,11
29051000016,11
2905116-513,11
29051000009,11
2905116-410,11
29051000002,11
29051000010,11
29051000004,11
29051000011,11
29051000040,11
29051000052,11
29051000032,11
29051000051,11
29051000008,11
29051000046,11
29131000018,11
29131000029,11
29131000008,11
29051000041,11
29051000043,11
29131000005,11
29051000042,11
29051000005,11
29051000039,11
29051000006,11
29051000034,11
29051000036,11
29161000008,11
29051000035,11
29051000049,11
29051000050,11
29051000044,11
29051000045,11
29161000002,11
29161000003,11
29161000004,11
29131000016,11
29131000020,11
29131000011,11
29161000016,11
29131000009,11
29161000015,11
29161000005,11
29161000035,11
29161000020,11
29161000019,11
29161000009,11
29161000010,11
29161000014,11
29161000024,11
29161000025,11
29161000021,11
29125000005,11
29125000008,11
29125000006,11
29125000010,11
29125000003,11
29125000007,11
29135000007,11
29135000005,11
29135000011,11
29051000038,11
29051000037,11
2905116-3-8,11
2905116-3-7,11
2905116-2-5,11
2905116-2-6,11
2905116-411,11
2905116-3-9,11
2905116-512,11
29169000008,11
29169000003,11
29169000010,11
29169000004,11
29169000009,11
2905116-514,11
2905116-001,11
2905116-002,11
29151000007,11
29151000012,11
29151000015,11
29151000018,11
29151000020,11
29151000009,11
29151000002,11
29141000003,11
29141000016,11
29141000002,11
29141000015,11
29141000004,11
29095000275,12
29095000286,12
29037000027,12
29037000008,12
29037000037,12
29037000046,12
29037000033,12
29037000035,12
29095000162,12
29095000486,12
29095000163,12
29095000167,12
29095000329,12
29095KC1004,12
29095000168,12
29095000173,12
29095000318,12
29095KC2213,12
29095KC1915,12
29095000161,12
29095KC2212,12
29095000332,12
29095000333,12
29095000335,12
29095000288,12
29095000324,12
29037000040,12
29095000328,12
29095000287,12
29013002814,12
29013002825,12
29013002847,12
29013002722,12
29013002705,12
29013002703,12
29013002767,12
29095KC2201,12
29013002849,12
29013002904,12
29095000334,12
29013002801,12
29013002850,12
29013002930,12
29013002701,12
29037000043,12
29095000296,12
29095000165,12
29095000174,12
29095000327,12
29095000326,12
29095000319,12
29095000654,12
29095000655,12
29095000661,12
29095000396,12
29095000664,12
29095000169,12
29037000022,12
29095KC2010,12
29095000663,12
29095KC1905,12
29095000397,12
29095KC1920,12
29095000651,12
29095000166,12
29101000021,12
29095000550,12
29101000007,12
29095000320,12
29095KC1010,12
29095000331,12
29095PR1625,12
29095000515,12
29037000004,12
29037000005,12
29037000028,12
29037000015,12
29037000016,12
29037000003,12
29037000026,12
29037000025,12
29037000007,12
29037000002,12
29037000001,12
29037000009,12
29037000006,12
29037000010,12
29037000013,12
29037000017,12
29037000018,12
29095000650,12
29037000036,12
29037000024,12
29037000012,12
29037000011,12
29037000014,12
29095000660,12
29095000656,12
29037000042,12
29037000045,12
29037000044,12
29037000041,12
29095000658,12
29095000662,12
29095000295,12
29095000321,12
29037000031,12
29037000038,12
29037000047,12
29037000030,12
29037000034,12
29037000039,12
29095KC1904,12
29037000032,12
29095000172,12
29095KC1907,12
29095000164,12
29095000512,12
29095000285,12
29095000284,12
29095000330,12
29047000057,13
29047000056,13
29047000055,13
29047000074,13
29047000071,13
29047000072,13
29047000025,13
29047000073,13
29047000075,13
29095000104,13
29095000197,13
29095160406,13
29095000067,13
29095000338,13
29095000008,13
29095000226,13
29095000088,13
29095000200,13
29095KC2304,13
29095000087,13
29095000020,13
29095000026,13
29095000095,13
29095000045,13
29095000348,13
29095000079,13
29095000032,13
29095000010,13
29095000002,13
29095000016,13
29095000023,13
29095000059,13
29095000353,13
29095160103,13
29165000038,13
29095000100,13
29095000076,13
29165000014,13
29095000015,13
29095000003,13
29165000030,13
29095000022,13
29095000047,13
29165000036,13
29095KC2302,13
29095000103,13
29095000024,13
29095000346,13
29165000022,13
29165000044,13
29095000007,13
29095000019,13
29095000017,13
29165000043,13
29165000006,13
29165000007,13
29165000034,13
29165000009,13
29165000011,13
29165000018,13
29165000029,13
29165000008,13
29165000016,13
29049000006,13
29095000050,13
29095000043,13
29095000025,13
29095000069,13
29095000054,13
29095000062,13
29095000071,13
29095000066,13
29095000060,13
29095000086,13
29095KC1313,13
29095000203,13
29095KC1507,13
29095000206,13
29095000225,13
29095160102,13
29095000057,13
29095000339,13
29095000347,13
29095000345,13
29095000044,13
29095000061,13
29095KC1523,13
29165000037,13
29095KC2308,13
29095KC1516,13
29165000041,13
29165000005,13
29095000055,13
29095000052,13
29095000344,13
29095000354,13
29095160104,13
29095000056,13
29095000064,13
29095000033,13
29095000337,13
29095000107,13
29095000006,13
29021000027,13
29021000035,13
29021000028,13
29021000029,13
29021000018,13
29021000030,13
29021000032,13
29047000043,13
29047000042,13
29189NOR044,14
29189NRW045,14
29189SPL017,14
29189SPL023,14
291890NW224,14
29189SPL027,14
291890LC022,14
29189NOR004,14
291890SF008,14
29189FER043,14
29189FER004,14
29183000004,14
29189NOR041,14
29189NOR002,14
29189NOR018,14
29189NOR213,14
29189NOR011,14
29189FER008,14
29189NOR019,14
29189NOR040,14
29189NOR007,14
291890SF018,14
29189SPL005,14
29189SPL019,14
29189SPL010,14
291890NW004,14
291890NW007,14
29189NRW048,14
29189NRW043,14
291890LC014,14
29189NOR001,14
29189NOR051,14
291890NW226,14
291890SF021,14
29189NOR034,14
291890LC006,14
291890SF001,14
291890SF022,14
291890SF030,14
291890SF004,14
291890SF035,14
29189NRW042,14
2951016-041,14
29189NRW014,14
29189NRW016,14
291890SF023,14
291890SF028,14
29189NOR010,14
29189NOR012,14
29189NOR039,14
29189NRW204,14
29189NRW203,14
29189NOR031,14
29189NOR008,14
29189NOR052,14
291890SF006,14
29189NRW033,14
29189NOR045,14
291890LC026,14
291890LC017,14
29189SPL025,14
29189FER014,14
29189FER022,14
29189FLO001,14
291890LC008,14
291890LC032,14
291890LC007,14
29510000012,14
291890SF003,14
291890SF019,14
29510000160,14
29189NOR006,14
29189NRW051,14
291890SF005,14
29189FER007,14
29189NRW049,14
291890LC018,14
29189NRW036,14
291890NW227,14
29189FER042,14
291890AP036,14
291890AP010,14
29510000006,14
29510000008,14
291890AP014,14
2951016-279,14
29189UNV021,14
29189SPL004,14
2951016-218,14
2951016-046,14
29189SPL006,14
29510000153,14
29189NOR208,14
29189NRW041,14
291890AP005,14
291890AP015,14
29189NRW038,14
29189NOR222,14
29189NOR202,14
29189NRW200,14
29189NRW010,14
29189NRW201,14
29189NRW034,14
29189NRW202,14
29189NRW011,14
29189NRW044,14
29189SPL028,14
29189NOR033,14
29189NRW024,14
291890LC028,14
291890LC001,14
29183000005,14
2951016-014,14
2951016-013,14
29510000014,14
29510000196,14
29189NOR050,14
29510000193,14
29510000195,14
29510000194,14
29510000004,14
29510000198,14
2951016-024,14
29510000011,14
29510000003,14
2951016-011,14
29510000007,14
29510000133,14
29510000135,14
29510000031,14
2951016-049,14
29510000156,14
291890LC009,14
29510000027,14
29189SPL002,14
29189SPL003,14
291890SF007,14
29189FER208,14
29510000199,14
29510000157,14
29510000030,14
29510000028,14
29510000005,14
29510000155,14
29189NOR026,14
291890NW040,14
29189NRW040,14
291890NW008,14
29189NRW029,14
291890NW015,14
29510000192,14
29189NOR030,14
29189NRW021,14
29510000134,14
29189NRW205,14
29189FER041,14
29189NRW032,14
29189NRW028,14
29189NRW030,14
29189NRW012,14
291890SF012,14
291890SF017,14
29189NRW035,14
291890AP016,14
291890SF026,14
291890SF025,14
291890SF027,14
291890SF016,14
291890SF015,14
291890SF014,14
29189NOR003,14
291890SF029,14
291890SF013,14
291890SF031,14
291890SF033,14
29189NRW031,14
291890SF010,14
291890SF009,14
291890SF034,14
291890SF032,14
291890SF002,14
291890SF011,14
291890LC021,14
291890LC020,14
29189FER046,14
29189FER025,14
29510000197,14
29189NW1604,14
291890LC030,14
29189NOR036,14
29189SPL013,14
29189NOR029,14
29189NOR005,14
